-4.3	-3	5.917
0.6	2.2	5.333
2.1	3.3	5.206
3	4.8	6.309
2.9	4.7	19.995
3.5	4.3	24.189
2	3.1	21.838
3.3	3.9	19.478
3.9	4.4	16.601
1.9	2.6	14.604
0.5	1.2	12.704
-0.3	0.9	11.006
2.5	4.2	8.236
2.9	4.1	7.375
3.6	3.7	10.55
3.8	5.3	13.378
6.2	6.7	13.668
5.8	7	12.266
5.8	6.5	11.666
3.3	4.5	12.166
2.9	3.8	12.166
2.7	2.3	15.757
2.7	2.9	17.947
1	1.3	15.609
2.7	3.1	12.137
5.1	4.2	10.337
5.4	4	9.436
2.9	3.3	7.724
3	3.6	6.792
2.3	3.5	7.006
2.8	4.2	6.76
3.3	4.4	5.765
5.3	8	5.601
6.5	8.1	6.511
4.1	5.9	12.821
2.9	4.8	19.621
3.3	4.6	20.621
5.6	6.2	21.213
7.9	7.1	22.615
11	11.2	17.635
7	7.4	14.706
6.6	6.7	12.404
3.9	3.6	11.101
4.7	3.4	9.063
9.2	6.6	8.305
10	8.4	7.765
8	7.3	6.226
6	4.6	5.268
7.1	3.5	5.672
6.1	8.2	5.741
7.9	9.4	5.631
2.9	3.8	5.671
1.5	3.3	5.741
1.2	2.5	6.121
2.3	3.6	6.641
5.6	4.4	7.231
7.1	7.5	6.971
9.4	8.5	7.281
9.2	8.4	7.575
10.6	9	6.933
9.6	7.8	6.173
7.5	6.2	5.675
8.9	7.8	4.931
10.7	9.7	4.691
11.9	10.6	4.611
12.5	9.8	4.431
8	8.9	3.701
4.8	5.4	3.241
6.9	7.8	3.571
8.5	10	3.571
7.8	7.9	3.421
6.7	6.5	3.471
10.8	11.7	3.071
10.9	11.9	3
11.1	9.4	2.161
14	13.4	2.135
16.5	15.5	2.498
17.1	15.4	2.601
16.2	15.1	2.564
16.3	13.4	2.524
17.4	16.7	2.491
8.2	8.5	2.358
8.7	9.2	2.116
8.1	7.5	2.146
7.9	8.6	2.046
11.6	10.5	2.026
16.7	13.5	1.936
14.4	15.4	1.846
16.1	13.8	1.613
17.3	16.6	1.248
18.2	16	1.444
19.5	16.3	1.604
12	11.7	1.584
12.5	10.4	1.614
8.2	8.1	1.474
10.2	11.5	1.508
15.4	13.9	1.451
17	16.2	1.431
16.2	15.8	1.401
12	13.2	1.349
14.1	14.6	1.231
10.4	11	1.153
10.2	12	1.303
14	15.6	1.709
16.6	17.9	1.899
12.9	12.6	1.759
19.2	18.2	1.819
21.8	21.3	1.819
12.8	13	1.779
9.8	11.2	1.679
8.3	10.2	1.999
10.2	10.6	2.329
14.4	19	2.439
21.5	20.1	2.379
22.1	22.2	2.219
20	21.5	2.039
18.6	19.6	1.849
21.7	21.2	1.579
24.5	23.9	2.602
20.8	21.2	2.768
20.4	21.2	2.491
20.7	20.5	2.238
14.4	13.9	2.112
11.9	12.4	1.969
14.9	15.5	1.709
17.7	18.5	1.559
17.2	17.5	1.438
16.2	16.6	1.326
16.5	17.8	1.575
19.7	19	2.043
21.1	20.2	2.291
21.2	20.9	2.059
23.8	23	1.787
23.3	23.2	1.585
22.4	21.4	1.423
22.3	23.1	1.246
21	21.3	1.086
20.1	21.6	1.199
19.8	21.7	1.166
23.2	23.3	1.051
17.4	17.7	0.957
19.8	20.6	0.864
19.3	20	0.794
21.2	21.1	0.757
25.6	25.4	0.747
20	21.8	0.7
15.9	17.1	0.605
16.7	16.9	1.769
17.7	19.4	3.384
20.7	20.4	2.399
14.6	15.6	1.982
13.4	14.1	3.818
13.7	15	3.771
14.6	16.5	3.131
18.1	19.1	2.181
20.8	21.8	1.168
17.8	18.2	0.857
18.8	20.3	0.844
14	14.8	0.915
13.8	14.8	1.359
14.1	15.1	2.904
17	17.9	3.769
17	19.1	3.596
16.9	17.3	3.012
12.8	13.5	1.743
12.4	15.1	1.566
13.9	14.7	5.218
16.8	18.5	7.778
22.6	23.8	6.301
27.4	26.8	4.341
28.8	28	2.726
26.9	27.9	1.879
20.7	21.4	1.664
23.1	23.1	1.676
25.4	24.7	1.716
22.7	23.2	1.719
17.9	19.7	1.639
22.1	21.1	1.519
17.4	18.9	1.456
15.7	16.7	1.167
19.2	22.1	1.111
20.7	21.9	1.135
19.5	20	0.978
17.2	18.4	0.79
13.9	14.5	0.913
12.9	14.5	0.798
16	15.6	0.827
22.5	23.3	0.853
16.8	17.7	0.847
16.3	17.5	0.816
19.5	19.2	0.752
22.8	23.1	0.624
24.1	24.1	0.37
24.5	24.6	0.325
23.4	22.8	0.267
17.6	19.9	0.228
18.7	19.5	0.284
18.1	19	0.418
19.7	20.5	1.13
20	20.4	2.735
22.4	23.1	1.137
21	19.9	0.629
16	17.5	0.61
17.6	18.2	0.662
22.3	21.3	0.618
19.4	20.3	0.491
19.5	18.5	0.939
19.7	19.2	1.021
22.5	22.9	1.011
18.7	20	0.948
20.6	20.5	1.648
19.6	20.4	2.83
17	18.1	1.88
13.9	15.7	1.42
14.6	14.9	1.171
14.2	14.7	1.084
13.7	14.5	0.943
14.5	15.5	0.843
16.1	17.2	0.824
12.8	13.8	0.842
9.5	9.4	0.853
11.3	11.6	0.927
13.9	14	0.921
14.4	14.5	1.92
13.5	14.6	2.39
13	13.3	1.79
11.2	11.9	1.44
12.1	12.5	1.27
12.5	13	1.206
11.1	12.6	1.244
12.8	13.1	1.212
12.7	11.8	1.041
12.6	12.1	0.509
16.4	17.4	0.519
13	13.8	0.571
7.6	8.4	0.637
9.4	9.2	0.747
13.4	12.3	0.919
14.2	14.2	0.895
16.4	14.3	0.86
16.2	15.2	0.864
11.8	11.6	0.863
10.8	11.2	0.825
12.7	12.2	0.899
12	12.4	1.103
12.4	13.3	2.064
13.1	13.2	3.372
14.5	14.2	4.562
14.2	15	3.754
13.4	13.9	3.125
13.4	14.5	2.585
11.3	11.6	2.255
9.5	8.8	2.695
9.3	9.4	4.385
10.7	10.3	5.135
8.9	9	5.769
9.9	8.3	6.014
6.8	5.6	5.629
8.3	8.5	4.746
6	6.4	4.158
4.9	4	3.465
8.2	6.2	2.996
10.1	8.8	2.18
11.3	10.7	1.771
6.6	7.4	1.861
3.8	4.6	1.871
4.3	5.1	1.269
3.9	4.5	0.314
3.8	4.7	0.306
5.5	5.2	0.297
7.8	7.9	0.317
7.2	7.6	0.312
8.7	8.6	0.334
7.6	7.4	0.436
7.9	8	0.973
8.9	9.7	1.168
9.2	9.9	1.42
6.6	5	1.58
7.1	7.1	1.45
9.3	9.6	1.527
10.6	11.9	1.457
6.9	7.6	1.438
3.3	2.5	1.382
2.7	4.2	1.369
3.9	4.9	1.416
5.6	7.2	1.525
4	5.2	3.146
0.5	1.4	6.544
0.2	0.8	8.192
0.5	1.8	10.712
0.9	2.3	9.678
0.4	0.8	8.196
-1.2	-0.8	8.847
-2	-1.6	12.457
-0.5	0.5	13.056
-0.4	-0.3	8.512
2.7	1.2	6.57
2	2.7	5.64
1.3	1.8	5.39
2.4	3	5.44
5	5.8	5.85
2.1	3.5	6.43
1.2	2.7	8.073
-0.2	1.2	12.271
-0.1	-0.2	11.473
-2.1	-3.5	10.558
-1.7	-1.6	9.267
1.3	2.3	6.024
3	2.9	5.103
5.8	7.6	5.462
5.3	6.5	6.938
3.1	3.7	11.54
4	4.8	29.44
6.5	7.7	26.836
8.1	9.5	18.786
4.7	5.7	15.782
2.2	3.1	22.884
3.9	3.8	23.608
3.2	4.3	18.71
4	4.8	13.206
1.6	2.8	10.965
-0.6	0.8	9.298
-1.2	0.1	8.108
-2.5	-2.6	7.618
-2.2	-0.2	5.392
-2.2	-2.9	4.83
-4.7	-4.3	5.1
-5.1	-4.1	4.86
-5.8	-5.7	4.78
-4.6	-4.2	4.487
-5.6	-4.4	4.353
-4.7	-3.6	4.187
-2.9	-1.4	4.066
-3.4	-4.2	3.724
-4	-3.1	3.244
-2	-0.9	3.154
-3.9	-2.9	3.174
-2.2	-1.2	3.104
-0.4	0.6	3.024
-0.5	-0.5	2.994
-2.6	-3.3	3.024
-2.9	-2.4	3.024
-3.4	-2.4	2.901
-4	-3.2	2.213
-2.3	-1	2.16
-0.4	-3.2	2.41
1.6	1.2	2.648
0.5	0.2	2.939
1.9	1.6	2.793
0.9	0.8	3.14
1.6	1.3	2.93
3.4	1.8	2.843
3.1	3.6	2.436
2.6	3	2.119
2.8	3.2	2.379
3.4	2.2	2.569
3.9	5.3	3.289
8.4	10.1	3.779
9	10.2	5.572
8.3	9.3	26.018
3.2	3.6	32.41
1.4	1.6	26.481
3.2	4.2	18.78
2.8	4.3	14.291
4.6	5.7	9.4
4.9	6.3	8.16
2.5	4.4	7.91
3.8	4.2	11.102
2.3	3	13.809
1.6	2.9	11.071
3.3	5	9.78
2.2	3.5	8.638
1.8	1.3	8.157
6.3	5	8.107
4.5	4.6	7.425
6.4	7.6	6.427
3.8	4	5.847
1.7	1.6	6.565
3.9	4.1	7.776
2.9	1.1	7.536
1.4	1	7.069
2.5	0.8	6.578
-1.7	-1.5	5.762
0.1	1	4.841
-1.6	-1	5.074
-4.2	-4.6	5.194
-3.5	-3.2	4.916
0.5	2	4.427
2.3	1.4	4.155
3.6	1.8	4.243
4.7	6.8	4.161
8	9.1	3.811
7.8	7.7	3.521
9.3	9.4	3.721
6.1	5.8	3.891
9.8	9.5	3.721
6.9	8	3.631
4.3	4.5	3.505
5.1	5.8	4.037
7	8.1	4.07
7.2	8	5.18
5.9	5.6	26.93
1.2	2.9	35.229
-0.5	0.2	28.517
0.3	1	21.807
5	3.1	16.608
5.5	6	12.728
6.1	5.7	10.93
7.4	6.8	7.55
6.6	6.6	6.86
7.6	8.3	7.45
5.5	5.8	8.07
3.9	6.4	7.98
5.5	5.3	7.46
5.9	6.8	6.99
4.1	5.4	6.709
0.1	0.9	6.208
-0.1	0.9	6.396
0.4	2	6.487
1.6	3.4	6.586
2.5	3.6	7.009
1.7	2.7	8.387
0.7	1.8	11.115
-0.9	-0.7	11.815
-0.3	0.3	10.715
2.9	3.3	10.515
6.6	6.4	9.675
5.9	6.4	8.655
10.1	9.6	7.735
11.7	11.2	6.075
11.3	12.6	5.245
6.5	7.6	5.405
5	7.3	5.495
6.8	7.4	5.545
6.3	7.1	5.536
5.4	6.1	5.331
3.2	4	5.152
5.4	5.8	5.162
11.9	14.5	5.952
11.3	11.9	6.842
15.4	14.8	6.482
7.7	8.3	6.122
9.3	9.8	5.832
13	11.7	5.772
8.5	9.6	5.312
6.2	6.9	4.972
4.8	6.2	4.461
8.1	7.4	4.405
6.3	7.7	4.329
8.2	8.2	4.248
12.5	13	4.158
7.7	8.9	4.048
10.1	11.1	3.798
10.7	9.4	4.128
8.8	9.7	4.227
10.5	10.9	4.052
13.6	12.4	3.83
15.9	13.4	3.626
14.4	14	3.395
13.5	13.8	3.235
11.3	11.6	2.555
11.3	11.4	2.525
10.8	11.3	2.655
12.5	12.7	2.635
13.8	13.7	2.705
13.7	12.1	2.675
12.4	13.9	2.546
14.4	15.1	1.86
15.6	15.4	1.721
16.3	14.7	1.92
17.9	17.8	1.996
17.6	18.3	1.905
15.8	16.9	1.875
17.3	17.3	1.895
15.7	18.2	1.805
15.7	16.5	1.785
17.7	17.9	1.775
12.4	12.9	1.809
9.9	12.1	2.041
10	10.9	5.866
9.6	10.3	7.171
10.9	12.1	6.537
11.7	13.4	5.8
14.1	10.7	5.855
15.2	15.4	6.465
17.2	17.2	6.705
20.5	21.2	5.525
19	19.1	4.115
20.7	19.8	2.825
23.6	22.3	2.115
24	25.6	2.155
22.8	23.6	2.175
23.3	22.4	2.145
21	20.9	2.325
17.4	19	2.235
17.7	18.9	2.41
19.4	19.7	5.417
20.3	18.6	5.092
17.4	19	3.88
20	22.2	3.22
21	22	2.768
17.6	18.2	2.468
13.9	16.2	2.178
11.5	12.8	1.896
13.3	15	1.677
12.1	13.6	1.595
13	14.2	1.545
16.3	18.1	1.525
17.9	19.2	1.555
19.8	19.5	1.565
18.9	22.1	1.174
18.3	20.8	0.965
24.2	24.7	0.998
22.7	22.9	1.046
20.2	21.3	1.005
21.7	21.7	0.918
19.4	20.7	0.895
19.4	19.9	1.309
18.1	21.6	1.737
20.8	22.6	1.66
20.4	21.1	1.565
20.8	20.1	1.493
24.5	24.5	1.23
23.1	23.3	1.127
16.5	18.1	1.172
15.8	16.8	1.745
20	21.6	2.925
16.5	17.6	2.725
16.6	18.5	2.325
16.6	17.1	2.115
15.6	17.3	1.895
21.6	23	1.725
18	19.2	1.615
16.2	17	1.775
16.6	17.5	1.915
17.9	19.3	1.935
19.4	21	2.035
14.9	15.8	1.854
15.6	16.1	1.619
17.4	18.7	1.514
18.7	20.3	1.503
13.1	15.7	1.411
13.4	14.7	1.228
18.6	19	1.16
18	18.4	1.142
22.1	19.9	1.152
24.4	23.4	1.171
24.1	23.8	1.166
23.9	25.5	1.09
24.9	22.6	0.987
24.5	25.3	0.768
24.9	25.5	0.577
24.7	24.9	0.595
20.2	21.2	0.606
21.1	23.3	0.534
19.2	20.4	0.515
18.9	20.6	0.63
18.7	18.4	0.491
24	24.8	0.405
19.3	20.6	0.445
14.6	16.9	0.368
18.9	17.8	0.359
21	21.7	0.463
23	23.8	0.51
18.1	19.2	0.513
21.7	20	0.588
15.1	14.8	0.529
12.2	13.2	0.531
14.6	15.8	0.889
18.8	17.6	1.369
23.3	24.3	1.379
17.8	17.8	1.191
18.1	18.5	1.113
21.8	20.5	0.96
15.7	17.5	0.54
12.6	13.8	0.447
16	17	0.413
17.3	16.5	0.5
18.9	19.9	0.492
18	19.1	0.584
16.9	17.9	0.537
15.8	17	0.46
18.2	18.7	0.485
19	18.6	0.436
20.4	20.5	0.558
22.5	22.1	0.728
17.7	18.3	0.551
20.3	19.6	0.531
25	24.8	0.599
17	17.7	0.515
15.5	17.3	0.454
17.2	15.9	0.458
19.2	18.5	0.53
19.9	19.9	0.528
15.9	16.1	0.528
11.1	12.4	0.432
9.7	9.7	0.383
9.4	10.6	0.328
8.3	9.4	0.291
8.4	9.2	0.301
10.1	9.8	0.341
10	10.3	0.34
10.2	10.8	0.355
10	11.4	0.371
9.6	10.4	0.371
10.5	11.5	0.386
10.6	11	0.409
10.8	11.8	0.494
11.2	10.6	0.501
12	10.2	0.489
10.4	10.2	0.521
11.6	11.6	0.592
10.5	11.4	0.673
12.8	13.4	1.138
11.1	11.9	1.536
8.5	7.9	1.715
7.3	7.5	1.793
8.9	8.8	2.135
11.5	13.2	1.98
9.9	11.3	1.762
13.4	11.3	3.384
13.1	12.7	3.95
11.7	12.6	3.861
11.3	10.4	3.806
8.5	9.2	3.669
10.2	7.9	3.359
13.1	13.2	2.405
13.1	13.7	1.575
10.9	12	1.364
7.8	8.7	1.333
7.5	8.7	1.271
7	7.4	0.334
9.6	9.4	0.322
12.2	11.4	0.272
10.7	11.1	0.277
5.6	5.5	0.278
5.3	4	0.275
4	4.4	0.259
4.5	4.3	0.254
7.6	8.3	0.262
8.9	9	0.251
6.6	7.5	0.356
4.6	5.8	0.477
8.9	8.8	1.108
12.8	10.6	1.888
12.6	9.7	2.66
13.7	11.5	2.314
12.6	8.3	2.129
14.8	13.5	1.77
14.2	11.1	1.586
12.4	12.1	1.502
8.6	9.3	1.494
9.1	8.9	1.629
9.2	7.9	2.249
7.9	7.1	2.886
6.3	6.7	2.696
5.3	5.8	2.327
2.6	3.8	2.075
6.5	5.9	1.855
7.1	8.4	1.605
1.6	2	1.325
0.2	-0.4	1.192
4.7	5.9	1.084
5.5	7.1	0.983
0.9	2.4	1.084
-1.8	-0.7	1.647
-2.1	-0.9	2.486
-0.9	0.5	2.967
-1.2	0.3	3.012
0.7	1.7	2.74
1.9	3.2	2.596
0.9	1.1	2.395
1.8	2.6	2.355
5.4	4.2	2.495
7.6	8	2.425
3.5	4.3	2.205
2.3	2.8	2.035
2.4	2.3	2.045
3.3	3.4	2.035
3.6	4.2	1.955
2.7	3.6	1.835
1.7	2.8	1.645
0.3	-1.3	1.625
